,0.99,0.97,0.95,0.9,0.8,0.5
211,6.6402612139762205,-140.2547513529225,-115.9536245893835,-111.63171884683852,-567.7458641187927,-39.50254342628464
212,9.466765596361752,-140.59553364506434,-116.38995700076794,-111.43533625545453,-566.9050689187037,-42.05401749253188
213,9.383868653572192,-141.181283422588,-116.7577560512841,-110.14911199012133,-565.4772398044825,-43.372590533649465
214,12.996422243759373,-142.2500461362634,-116.69405034895199,-109.66335741293199,-564.7582430330181,-47.19915824507066
215,15.224082334677691,-142.212864940277,-116.3755125198756,-108.37795649179655,-565.9516136842539,-42.87751484400068
216,16.05286783149618,-143.28216925555108,-116.65839755879972,-108.83118813084832,-566.1929220095898,-44.63503082760164
217,15.653173824875141,-143.52212608339048,-116.76259868299026,-108.76347807590764,-561.2211914300966,-44.49371453389107
218,16.652702070975167,-144.35163608990226,-116.50705049738623,-109.17192530886149,-556.2542861298111,-44.963825320058874
219,20.712768006810364,-144.95870601738952,-116.63864970715564,-108.79006946531673,-555.459336713115,-43.56142790357235
220,25.623675646636283,-146.03836225194712,-115.61740514905482,-109.73766570535204,-554.8576519847861,-42.15945059728822
221,30.109595034094426,-145.69063002332697,-115.52118030361481,-112.08100863964408,-552.8389994216158,-39.71548002411098
222,31.417156800264483,-144.5657684787268,-115.88193818656511,-112.20505418421759,-553.6377407349382,-38.25156467813801
223,35.40408412407103,-145.7485915255742,-114.82561011482937,-112.57753928300035,-557.4935620894712,-38.505902130134054
224,38.941520214166246,-146.52070392688532,-114.5521320016987,-113.74840267671223,-555.8501333872938,-36.42020407072177
225,42.581480641616324,-147.55559625128245,-115.60386251119502,-113.17129787503407,-557.8925172644979,-36.59144728760281
226,45.784283892156566,-148.33182749765746,-114.82251840961962,-113.50259014361262,-557.9767194268321,-34.25433387476657
227,45.36281869640524,-148.90910988429948,-115.04780329064995,-113.11879294139005,-560.8699803954215,-38.182974454742805
228,48.91183037481284,-149.26736953149884,-115.36697102874967,-112.7642957503457,-564.8718555648107,-42.74665008317257
229,52.319494819588535,-148.512576452929,-116.39581752309445,-112.40162528192045,-566.0696702839635,-42.18537068835224
230,53.34576365693608,-149.14251837149203,-115.81585936827831,-112.02146916126165,-564.7111956540296,-41.98107986767248
231,51.16340500698309,-150.54551922451458,-116.38993271428976,-112.54770535682758,-563.6839090162939,-43.706771190503474
232,49.9587533741615,-151.22139456809396,-116.27104414540487,-112.70254652956412,-563.5979018190984,-44.66731428999284
233,49.98262939442838,-151.92889012016937,-115.53089063982574,-112.41517958748987,-565.2190812627312,-39.182960461930605
234,52.21423604914474,-153.10779091012017,-116.88879185292497,-112.52292132747586,-563.1411823950276,-39.40289194145927
