,All Rewards
3781,273.45922351190245
3782,228.88132136104934
3783,243.31565789889066
3784,244.83813001942877
3785,234.89615180311708
3786,226.06742524672006
3787,8.644222396918195
3788,238.89204959459667
3789,41.72718546399085
3790,255.75623898492685
3791,200.34901026621577
3792,256.0958764547685
3793,236.7515989503787
3794,258.01887144254886
3795,236.60797342466225
3796,191.7958253988045
3797,-282.40994448728486
3798,234.85067175921725
3799,238.87251838520427
3800,246.371067054631
3801,268.43420997069904
3802,240.12453197839866
3803,8.364676985615858
3804,254.01336704452302
3805,215.67910831976837
3806,238.77776650742666
3807,269.15493753979274
3808,206.5406217121421
3809,-344.00932625155525
3810,88.63001020920962
3811,236.4751919488955
3812,222.124608368228
3813,275.43545432848634
3814,269.4066939836582
3815,245.05551699893792
3816,20.06998792502941
3817,213.7851626005655
3818,253.10044861430453
3819,228.08787306736997
3820,251.36935649868568
3821,259.67125737611286
3822,222.6407662487623
3823,268.0506991951821
3824,247.37349993722367
3825,238.15219723878272
3826,227.73530933939728
3827,113.07509318951728
3828,244.43303640133612
3829,246.22764565134608
3830,248.9377218334225
3831,124.89922714021165
3832,277.6670835056432
3833,117.10727280148234
3834,216.91094281377246
3835,240.12760667952568
3836,251.60633779377304
3837,231.76130991099143
3838,261.6678501925023
3839,228.6456737243249
3840,256.6277677717164
3841,244.7883255839511
3842,255.0146940922225
3843,243.1118795579155
3844,234.33282282933325
3845,239.72742478956786
3846,219.85536205066913
3847,-294.9498833492149
3848,74.33098559899538
3849,252.4496627121541
3850,262.9777101454824
3851,247.1862705684157
3852,248.63602654408666
3853,236.0258374739909
3854,238.40993184486106
3855,220.19967744431128
3856,256.9409980413626
3857,270.2653543189899
3858,231.0623172847205
3859,248.9733441386692
3860,289.25330177947575
3861,217.23033397811616
3862,223.22866668633628
